0	Without their Kabuki face makeup, Kiss would be nowhere.: Kiss is a lame band with their image only covering for their many songs with inane lyrics with their makeup and concerts. They could'nt write a song if their lives depended on it. If you want metal, buy a Metallica CD. If you want moronic disgiuses and Cd titles like "Psycho-Circus" buy KISS.By the way, only the dumbest band in the world would try to get cash by getting Tood MacFarlane to create a series of comic books and action figures!
0	WOW: If everyone actually listens to the words in all the songs they will see that each has a special meaning that deals with real life. Not exactly like the KISS of 20 years ago but things do change. Cd song quality is excellent. Thumbs up guys!!!!!!!!!!!!
0	SOFT AND PREDICTABLE: The attempt to make another Destroyer fell very short. The title track is easily the best song on this album. It was obvious right away that Peter Criss wasn't playing on it....he does't have that kind of talent so why go in and make this album at all? Before it even came out you knew that Peter would be singing a ballad. "I Finally Found My Way" is no "Beth" or "Hard Luck Woman." The rest of it is just too soft. There is no heavy drum sound. It almost like a weak Lick It Up minus the better songs. Get back with Eric and Bruce! Don't worry about makinganother Destroyer. I'll be satisfied with another Revenge.
0	Classic Kiss? Nope!: Disappointing. I haven't listened to this album since I bought it. Yes, I like Kiss, But this album just doesn't do anything for me. They should have recorded another "Destroyer", "Rock And Roll Over", etc, But this is not the case here. Save your money.
1	i give it a solid 4 stars: I think this is a solid kiss album.about 4 of the songs stand out as some of my favorites.i just listened to it after about 4 years the only thing i hate is the sound quality.the highs are tinny and the bass is so flat.but i guess thats cds for ya!i wish this came out on vinyl!
0	Pandering to "new" fans.: I made the mistake of buying this album having not heard any of the songs, and only being a faithful fan of Kiss. Yeah I think that new fans (people that started to listen to Kiss after the reunion) might enjoy this. It has all of the elements of classic Kiss, but it's missing something.Do I think that the prime motivation for this was the money?Yes. Purely for cash. It's nice that the fans had something to go with the tour that was happening at the time, but this album doesn't age very well, mainly because this album wasn't very good in it's conception, and was executed poorly.In retrospect, Kiss has made worse albums. "Unmasked" comes to mind. Peter Criss' solo album was weak, but at least an effort was made. "Animalize" was poor, but Kiss was playing catch-up, and was breaking in a new guitarist too.Some of the tunes are catchy enough, but that wears off quickly. Based on the merit of the somewhat catchy songs, I rated this 2 stars. Other than that, not much here.
0	What a joke!: I was a huge Kiss fan, "was" being the operative word. This album is bad in so many ways. "Within" is the only song worth listening to, and you'll probably enjoy it more if you pretend it's someone other than Kiss. We've heard the truth about Kiss over the last few years. They lie to their fans and take every last cent they can get out of them. The fact that there was no-one else doing what they did in the 70s makes them unique, but not great. After all, every snowflake is unique, but it's still just a snowflake.
1	¡Tengo un alma caribeña!: Even if you've never been to Caribbean, Gloria takes you there with this CD. Perhaps the majority of the songs are on the slower side, but she is "soulful" and it shows. My friend bought this CD, and I borrowed it so much that I got it for myself. The "No me dejes" remix will get you dancing. "Tres Gotas de Agua Bendita" is really fun and lively (with Celia Cruz), while "Por un Beso" is a heartbreaker. Yet even in the slower songs, the background music stays true to the Caribbean, which I appreciated. ¡Dale! You won't regret the purchase.
0	Hummm... Not too much: I found this album a little dissapointing. And the sensation increase in comparation with "mi tierra". The main thing on this is the track selection, wich makes the whole a very downtempo album. Althought there's a couple of up & high beat pieces, the sensation I percive it's like if there were a down for gloria and she wanted to put it in the album. That's no bad. The bad thing comes up when I heard it and I can't get down, Just a little bored. There's no feeling, no emotion, no heart, no music. If you are planning to buy a gloria's CD, don't get this one. Mi tierra would do it best.
0	Always room for improvement: I bought this album after hearing Where The Party At? I still regret it. The only other song I like is Cut Somethin'. All the other songs sound too much alike and the slow jams are a million miles from being creative. All they sing about is breaks up. Do any of their relationships work??????? Basically, I say this album was a waste of money.
1	this cd is tha best: when i first bought this cd the only song i bought it for was "where the party at?" after listening to tha whole thing every song became my favorite. tha ballads kick and the fast songs are indredible its an awesome cd everyone should get it fa sho
1	John M. Keane - Music!: Yes, John M. Keane -- Of the Keane Brothers!!! He and his wife produced this line of videos -- around the time they had their first child. Definitely a fun video set for babies to watch! This is the earliest series, another one was produced by them later is "Baby it's You!" -- My daughter loved them as a toddler!!!
0	The Number is Zero: What a waste of paper and time! There is much talk of how Eisenberg has hit "the sweet spot" with this book -- bah! Humbug! Sweet nothings is more like it. Entertainingly and personably written, it's as informative as a Jerry Seinfeld tv skit about finances. Eisenberg writes extremely well, but it's all much ado about nothing. Read the last two short chapters at the bookstore and put the money you save into your 401K.
1	Every worker should read this book: This is a great book for anyone 20+, who is working and thinking they have it made. As a recent early retiree baby boomer, everything in this book rang true. It's not about the "number", it's about how you spend it and how you need to be prudent in your working years.In addition, the book reads like a novel. I couldn't put it down. Eisenberg's writing is phenomenal. B. Slomka
1	An important read for anyone concerned about retiring: This book is well worth the time to read, the tone is light but the message is very serious. It is an excellent book but to my tastes it could have been edited into a shorter volume.
0	Pointless and depressing: I thought that I was doing ok financically until I read this book. There is little or no financial insight or direction to this book.I really never got the point. It makes you feel that unless you are worth a minimum of10 million dollars you might as well check into the poorhouse. I kept reading hoping to get the point and it was never there!
0	Killer of SSX!!!!!!! :(: Every other SSX game was amazing. This one was very disappointing. I was at a store and I was thrilled to see it on the shelf. I spent (wasted) 40 dollars on this and started playing the second I got home. The music was horrible. The graphics were good. I hated the gameplay.This is baisically the game. There's "The tour" and your trying to get in1st place. You get a better rank every time you beat a challenge. Another thing I dont like about this game is that you make a guy but you cant be any of the classic characters. Well you can unlock them but thats only for 2 player. And whenn you race against them in1 player they are completely different. Like for example You have to race against Nate ( From SSX 3) And instead of being like a normal guy he is like a hick or something.And the point is that if you like the SSX seiries dont get this game.
1	Jared Taylor Has Exposed Left-Wing Racism: If America is ever going to find the truth behind the failed Liberal race-policies, then every American has a moral obligation to read Jared Taylor's "Paved With Good Intentions." Indeed, Mr. Taylor has shown his courage in writing such a book, and he should be applauded for his nobel work. No doubt, there will be those who will claim that Mr. Taylor is a racist. But, the true racists are those who are attacking Mr. Taylor. Mr. Taylor unflinchingly tells the truth about race and crime and how Black racism is proliferating in America. If we are ever going to heal the already damaged race-relations in America, then it is time for us to speak the unspoken truth. God Bless Jared Taylor.
1	More on Marilyn...: The Song Continues is an updated version of Horne's earlier My Life. Much of the text is the same. Even so, we needed an update, didn't we? For having a kind of "take no prisoners" style, Horne is pretty generous with foes as well as friends. (She doesn't re-tell the Sills/Scala incident here.) There are some new pictures, which is wonderful. Even more wonderful, and almost worth the purchase price all on its own, is the bonus CD. There are18 songs on the CD. While they don't come up in chronological order, they are generally arranged earlier to later; you can still get the feeling for how that miraculous instrument evolved. I'm glad I have both books.
0	Love his other books, but...: It pains me to write anything negative about David Mead's work as I highly value and wholeheartedly recommend his other books, in particular "The Ten Minute Guitar Workout", "Basic Guitar Workout", and "Rhythm - A Step by Step Guide to Understanding Rhythm for Guitar". These are all great learning tools that would serve guitarists of almost any level well.But then there's this book. It's not bad, but it's not nearly as concise as his other works. In fact, I read it three times and still felt rather confused. Maybe I'm an idiot, but when it comes to explaining the CAGED system of organizing the fretboard, which is ultimately what this book is about, I learned more in14 pages of Bill Edward's excellent Fretboard Logic series than in reading this book from cover to cover.Buy Mead's other books, especially if you're an intermediate or beginner. But if you want to master the fretboard, get Fretboard Logic. There is no other.
1	April Morning is a MUST READ for all Americans: It may start out boring but inside is the intense in-battle story against the British. This Revolutionary War story is about a young boy named Adam who sees his father and friends murdered on the battle line at Lexington. Together Adam, a crazy old X-British officer and some friends drive the British out (not alone, there was all of the other farmers too, they just stayed in a group). Un-like other revolutionary war storys this one takes place in a two day period with gruesome detials of war. Once you've read the book the movie is a cheap immation but fun none the less.<BR
0	Hieroglyphic maps: The Joy of OrigamiThis book is colorful and seemed promising for a beginner to self teach. The diagrams maybe okay if you already know what they are suppose to look like at each step, but as a teaching aid they compare to teaching American children from a hieroglyphic test. I bought another book on the same subject to help get through the simplest basics, but it was only marginally better. Van Sicklen is not a beginner's writer. This book could easily drive people away from the art through frustration.
1	part1: I believe that this book is preety cheap.When I bought it I was so enthusiastic to learn math, exept for the procrastinations intervening with the main plot, which I consider a very constant, consistent, and reliable flow of information; explaining very deltailed, which formula you need to apply in which situation. Despite the statements which I have claimed about the quality of the book "Cheap", I still believe it passes my test by a mile, and it's explanations are extraordinary, namely for beginners. You can't even start to anticipate how this book altered my math grade. Instead of arbitrarily electing some sequence for the formulae, he invents his own effective process. I recommend this book to all the folks, who have a B,A. So that they can progress and have an A+ :)For the jungens, with C's they would presumably not understand the context.
0	Joe - Oh No!: As a Joe Jackson fan, this comes off as a major dissapointment. Joe pulls off a fairly uninspired striped down live album recorded at NYC's Joes Pub. While it's nice to hear some of the old standards again like "One More Time" and "Hometown", he also does Duke Ellington's "Mood Indigo", which sounds out of place and sung painfully. His version of Steely Dan's "King Of The World" sounds strained. He should have put in "Any Major Dude" which he did so much better at The Bottom Line a few months before this gig. His musicianship is still very good, but you're left asking what's the point of this record? We can only hope that we get more of his quality stuff in "Night & Day II" due this fall.
1	Good: It was a bit more pinkish-red than I had thought (the lava and the liquid) but it's still pretty and enjoyable.
0	Unreliable Quality: I've got one of those and it was so cloudy that I was hardly able to see the lava. Plus the lava didn't move at all after several tries. I was very dissatisfied and returned the item, and got the same thing from directly Target's website. This time it's clear and works fine (though it takes about 2 hours to warm up, but I think it's normal for new lava lamps). So, I'm very happy with my new lava lamp. I don't know the reason, but I guess somehow Lava Lite doesn't have a good quality control on its products. If you're lucky you get a good one but chances are also high that you might get a dysfunctional one. So order it at your own risk.
0	elizabeth and alexandra: This is not the book for people interested in the Romanovs.Its a silly,misleadingbizzare, historical novel.So much misinformation is given,that it shouldnt even be called historical. Dont waste your money,like I did.
1	Read the Fineprint: Overall, this is a good collection of gospel and spiritual music... I would not, however, have called it a soundtrack when , aside from the classic theme song, is music that helped inspire the creation of the show.The standout track, to me, was Amy Grant's contribution.
0	Simplistic: I teach strategic management in the MBA program and do not recommend that this book be used. The cases are very dated and industry restructuring, as well as poor coverage of new technologies (such as the Internet), make this book tedious reading. Miller also fails to include several theories and frameworks (such as Porter's industry analysis) which gives spotty coverage to some areas. The international dimension is also very poor -- the assumption is that international environments are similar to domestic environments and a pursuit of profits (Miller's definition of success) is all that is needed in both for companies. Simplistic!
1	Superb version of a fine Heinlein story: Have Spacesuit, Will Travel is one of the best of Heinlein's so-called juveniles (which I've always believed were some of his best writing) and now it is available is a really excellent audio recording. The Full Cast Audio treatment takes a great story and makes it come alive. Highly recommended!
1	Replacement of a lost book: Having moved twice in eighteen months, it was inevitable that a few things went missing. This book was a replacement and is the same edition I had for years. The condition was as advertised. Delivery was prompt. I am happy to have it on the Heinlein shelf in my library -- I just wish I could get my grandchildren to read Heinlein instead of playing video games!
1	Brilliant..: I recommend this CD to anyone, the Diva's did a brilliant job, Carole King was a welcome guest. Buy it, it is worth it. Buy the video too!
0	Good movie, poor dvd: The movie "The Junky's Christmas" is great clocking in at only 20 mins. It is a must have for any Burroughs fan. Anyone considering purchasing this should be fairly warned that you only get 20 minutes or Burroughsy goodness for your $17.99 (amazon price at time of writing). The other two shorts are not Burroughs related and are horrid. To sum it all up, if you are like me and like filling your entire house with dvds you'll only watch once then by all means buy this. Otherwise don't.
1	This movie was so funny!: I think that anybody that has a sense of humor would really like this movie. My brother rented it and i fell off the couch like 3 times because I was laughing so hard.
1	A TRULY UNDERATED COMEDY!!!!!!!!!!!!!: I have no idea why this movie did as bad as it did. In my opinion it was a truly fun film. It had a great mix of sports gags and situational comedy. Matt Stone And Trey Parker had so much fun doing this. I could not stop laughing at Dian Bachar. He was incredibly funny as Squeak. Don't miss out on this film. Funniest movie of1998.
0	Movie history in the making!: Move over Star Wars and make room for this fabulous and wicked movie, the two outragouse creaters of South Park have done it again and pulled out another comedy great. Only that one was actually funny and successful, and the other is a guarenteed qualifier for the WORST movie ever made in the history and the face of this rock we live on. Watch this movie and you're automatically part of somthing special, the other end of the spectrum of what the movie industry has to offer.
1	hilarious: This movie is hilarious!!!!!!!! I saw it with my friend and we laughed throughout the entire thing.
1	best movie ever: Let me tell you this movie was the funniest thing i havve ever seen buy it, hey it's not like its a great deal of money you'll enjoy everything about it from the cheerleaders to the funky psche outs. get it quick!!
1	leonides: it's not the kind of music u can listen to every day , but his playing is awesome , something to marvel !!
0	A Mess: If you're in the mood for a film arranged around the relentless, overenunciated narration of a surpassingly bland main character, "Watch Out" is the film for you. I beg everyone else looking for the kind of shocks and outrageousness behind this film's advertising campaign not to make the mistake I did -- put on a blindfold and pick out anything by Russ Meyer, Herschell Gordon Lewis or Guy Maddin and count your blessings.
1	good movie: I have tried to watch this movie several times on TV, but always either miss the beginning or have to stop watching it before it's over. I was so glad to find this available in DVD. I was able to watch it in its entirety, without commercials. It's a very good movie. I highly recommend it.
1	catherine bell: i really enjoyed this dvd ,love every thing that catherine bell is in she is such a good actressthis dvd cane very quickly,thankyou so much.norma east.
1	A really good book!: I remember reading this when I was a kid. I always thought it was a pretty neat book. Time travel is always a cool thing to read about, and this one is pretty good too. One of the best things I remember is writing a letter to the author. She wrote me a full-length letter back! For an11-year-old kid, that's quite a thrill. I recommend this book for any children's book library.
0	ok, but not the best.....or newhere near it: i understand where she was coming from and each of the characters problems. i'm only in eighth grade, but i know that this is real life and how people react to different things. however, the characters didn't do anything about their problems. Carson McCullers must have been dumped or something when she wrote this book because it's very depressing. the thing i don't understand is why people would want to read about real life when we already live it. we all know what life is like so what is the point of this book? it took me so long just to read a chapter. i didn't get into it at all. the book just makes you want to commit suicide or something. the only reason i read it was to get a good grade . well, at least i get $10 for getting an A in my stupid english class. u know how they say, "never judge a book by it's cover," well this book is a way more boring than the cover, take my word for it.
1	Best American Literature: The Heart is a Lonely Hunter began as a short under a different title and eventually was completed as this masterpiece of a novel that has earned it's place in the best of American Literature.McCuller's story takes you into the south in another time but what she wrote about then still rings true in the heart of the human soul. Her's is a story of human wants, desires, needs, loss and the true human condition. There are single sentences alone in this book that will take your breath away as McCullers simply puts into words what we can never seem to find the words to express what we feel, what we want. I loved this book and seriously believe everyone should consider reading The Heart is a Lonely Hunter. After discovering McCuller's work through this book I have continued to read other books such as Clock Without Hands and others. She has become among my favorite authors of all time.
1	Loved it.: This book, which reminded me of To Kill a Mockingbird even though the two are completely unrelated, was very good. It's about confused and lonely teenagers, a crazy deaf Greek, and lonely man, and how they meet and react with each other. Tres interessant!
0	Did it really take all these pages to detail......nothing?!?!?!?: Oprah's book club has lost a lot of its credibility with this book.This book just seemed to go on and on and on without anything really happening.It babbled on for something like 360 pages to document the following things: A quasi-homosexual relationship between two mutes; A revolutionary drunk; A snotty, pretentious doctor who babbled on about Karl Marx (*yawn*-- how long is it going to be before people let him go?); A white trash girl who loved music.Save your money (and your time).
1	For those who love to read, the "Lonely Hunters": I always love delving into a well-written, even complex book and getting into the minds of the characters. I was not bored or disappointed at all by this book. It is a book that will appeal to those who feel caught between "irony and faith," or for people who are searching for truth and something to give a lonely life fulfillment.
0	I Tried: I've read so many of Oprah's book selections and for the first time - I am truly disappointed.I am unable to finish the novel. It moves slowly, and I catch myself losing focus while reading. Sure, I get the connection with the characters and the writing is pretty good but it is extremely dull and tedious to read. I feel like I'm back in HS torturing myself to read a book. This is not what reading is supposed to be.After reading these reviews I guess I'll just read the last page to see what happens.Sorry Oprah!
0	Disappointed: I was also disappointed with this book. I heard Oprah talking about how great it was, and I found it a struggle to read. I was easily distracted when reading this book. Overall, a big disappointment
0	I agree - its BORING: I wish I would have read these reviews before I picked up the book at the local booksellers. I kept waiting for something good to happen, but alas... it never got to the level I expected. :(
0	Unremitting Bleakness of Life: I coudn't stop thinking while I was reading this, I couldn't stand more than a hundred pages, that it was a brilliant work for a very sensitive,depressed, lonely, highly intelligenttwenty something writer. Who wasn't made like other folks, and for many artists that's a necessary evil. I havent' read anything else by her, and I don't think I will, I have a feeling life doesn't get better in the works of Carson McCuller and that's too bad.The writing is much better than OK, but,this work is amateurish in structure. There is no impelling story of any kind, just a wearing down, gets to be boring, pastiche of miserable and semi-miserable characters going nowhere except into a future of deepening misery and despair.Yes there are pleanty of folks like that but nothing redeems them here.McCullers is a southern grotesque who lacks the vitality of Flannery O'Connor and the enduring humanity and brilliance of William Faulkner.
1	How to Study Your Bible: This is an excellent book. Very helpful if you are unsure how to study a your Bible or if you have been haphazard in doing so. It has made and will continue to make my time alone with God more inclusive, unforgettable, and even more precious to me. Thank you, Kay Arthur for making this available to us.Nada Davis
1	Maceo is king as the funkdafied jazzman: Live On Planet Groove posesses jazz reminiscent of Maceo's earlier work, yet with a newfound funk element... It's truly dope.
1	famous arias: I purchased this a few years ago and found it extremely useful. Now I cannot find the original and am ordering another copy. I found it practical, useful, correct, the right size, etc. and would recommend it to anyone who is serious about opera.
0	Good concept - Bad Execution: This kid acoustic guitar looks really nice, but when it comes to using it, we had to DUCT TAPE the tuner knobs in order to keep the strings in place. And we had to use A LOT OF DUCT TAPE. The guitar is of no use if the strings won't stay in place and without duct tape, we couldn't get one string to play.Now that it is all duct taped, my 3 year old does enjoy it, but the toy shouldn't have to be duct taped in order to work properly.
0	Product is misrepresented: This item is misrepresented in the description. It comes with a strap that cannot be attached without buying and installing an end pin and it says it comes with a pitch pipe which was not included. The product details are misleading and although the price is good you do not get what you think you are paying for.
1	Strong Material: This is a very strong effort that deserves to be rewarded with higher sales than it has logged so far. Breach is at its best when it is focused on the relationship between people, and fortunately, that's where most of the focus lies. The people on this album seem to occupy the same mythic landscape as those on the early Springsteen albums, where life and death intermingle and all battles are epic. The only real weak spot for me is Murder101, which sounds kind of like an afterthought compared to the fully wrought songs elsewhere. Sleepwalker is, of course, one of the strongest rock singles in some time, but what surprises me is that the sparkling I've Been Delivered has not broken through on radio yet. Witness is another high point. Highly recommended.
1	The opposite of "Ten": Pearl Jam have changed considerably since1991's debut "Ten", and this excellent collection of songs mirror a band clearly more at ease with life than they were in the early 90s. Lead single "Nothing as it Seems" makes up for it's lack of bite with the exploration of soundscapes born in the Mid West, while "Light Years" and "Thin Air" show a subtlety in the band's personality that went previously unexplored. My only gripes are with the absence of a real grabber like "Jeremy" or "Rearviewmirror", and the trowaway nature of "Grievance", but, hell, I'm only nitpicking. Lovely.
0	They've lost it: Pearl Jam died, and this was the nail in the coffin. Gone are the furious beats of Vs, the melodic enchant of Ten, and the pure grunge soul of Vitalogy. All I hear is a weak, tired band that has run out of fuel.
0	a poor job by a great band: i bought this album because i am a big pearl jam fan. when i first listened to it i was suprised how boring it was. i figured i just needed to let it grow on me so i listened to it again a couple of days later. unfortunatley i found that it was still monotonous and the songs tend to run together because they sound so similar. i still think pearl jam is a great band with a lot of talent, but this album doesn't have the energy or creativeness that makes them that way. if you have every other pearl jam album, buy this one to complete your set. if you don't, pick one ot the others.
1	Doing the Evolution: In some respects, I think Yield is a better album, but Binaural still suffices for greatness. Binuaral contains three songs that are not Pearl Jam caliber, though they sound to be at first--God's Dice, Sleight of Hand, and Long Road 2, Parting Ways. Thriteen songs in the album, minus 3, equal10, all of which are songs that could be played over and over again--some may argue for God's Dice--and I'm not say that it is bad either. The strength of the album is its quirkiness, and the band being able to compose songs that have natural sound to them. I think that's been key to their success. Key words that loom in Binaural are quirkiness,as in Rival and Soon Forget, supressed rage, as heard in Greivance, and mind-playing guitars that seem to want to spin into something off of Vs. but instead retain driving composure as in Of the Girl, Insignificance. What can you say? Vedder and the boys just keeping doing it . . .
1	Binaural My view: Binaural is a mix of the new sound of Pearl Jam with the drummer Matt Cameron. It's great to hear Eddie playing different instruments like the ukele. Somehow pj sounds traditional in this age of boy groups and pop music. In1998 they released the album Yield. Songs like In Hiding, and Given To Fly were ballads that showed off the mild rocking side of pj. Now on Binaural, you have songs like Breakerfall and Light Years that have simmilar rocking styles. Nothing as it seems, gives off the a Pink Floyd sounding background guitar by Mcready. Overall after listening to the new album twice it has grown on me!
0	The band that just won't go away: This has to be the most boring album of all time. Right up there with Yield, Riot Act and No Code. I don't know what it's going to take for this band to finally call it quits. They have no talent and their lead singer just mumbles into the microphone -- you can't understand a word he's saying.If you're looking for a fresh sound, you can't go wrong with a band like Creed. They're talented and they have passion for their work -- not like these washed up has-beens. Pearl Jam has no real talent. Warning: this album is horrible. Listen to the song previews and you'll agree with me.
0	A valient effort: Remember the days when Pearl Jam was good? back in good-ol-days with nirvana and other grunge bands.This was a valient effort from a once good band but thats all it was an effort. I hate to break the news to everyone but Pearl Jam is dead, and this cd ceartainly isn't helping bring them back from the dead.Save your memories of pearl jam, when they were good, and save your Money.
0	Santana has done it again... eh... literally!: Yep! Santana comes back yet once more with the SAME formula: lots of big names in the music biz packed in a nice album, with him and his band playing to them. End of formula. Is the album bad? Not by any means, if you isolate it from the rest of his musical production. But if you consider this guy has been putting out significantly more original material in years past, listening to more of this Santana-guitar-sound-accompanying-some-big-name-in-the-music-business is quite dissapointing. Once more, I feel fortunate for having Napster. I wouldn't buy this album, not even for its contagious opening "Hermes". My advice is simple: skip it. I give it two stars for what it's worth production-wise, but nothing else.
0	Don't Treat Your Fans Like Criminals with Copy "Protection" Rootkits/Software: This Santana album has MediaMax copy protection software embedded in the CD. The problem with this CD is that the MediaMax program installs undisclosed--and in some cases, hidden--files on users' Windows computers, potentially exposing music fans to malicious attacks by third parties. The infected CDs also communicated back to the record company about customers' computer use without proper notification.This is unacceptable and it will make me think twice before buying another Santana album. Also, if the record company wishes to treat me like a criminal and take away the right to make a personal copy of music I purchase because of a few bad apples, then it should realize that it will lose its few remaining customers.Santana, please release this CD without these copy protection schemes and I will buy it. Thank you.
0	another sellout: Sorry diehards but Carlos is selling out to the mainstream, what was once beautiful music from this man has turned into the same crap we hear from every other mainstream artist you see on mtv day in and day out....I bought this at a local store cause it was cheap... 9.95... gonna take it out and play frisbee with it tomorrow or give it to the first hip hopper that comes along....Carlos is no longer a Shaman.. just a Shame....
0	Sony Root Kiet: I was going to get this for my dad for X-mass, but sorry Sony not going to get. You lost out on my money because I am not going to give my father a virus. Guess I will get the next CD on his list.
0	I wish I could hear it!: I CAN'T BEIEVE IT - SAME CRAP I FOUND MY "LAST" CHRIS BOTTI - IT DOES NOT PLAY. IT MAY BE OK IN MY CD PLAYER IN MY TRUCKNO RESPONSE FROM WEB HELP; I HAVE THE LATEST VERSION OF WINDOWS MEDIA PLAYER AND DIRECTX SINCE I ONLY HAVE WINDOWS 2000 - MY WORK COMPUTER WHICH I CANNOT UPGRADE, NOT MY PERSONAL COMPUTERLAST DISC I BUY FROM SONY - END OF SUBJECTMAD AS HELLarista is part of sony
0	If you use an iPod and a PC forget this CD!: You cannot transfer music from this CD to iPod if you are using a PC.That alone is enough to turn me off, since that is the only way I listen to music these days. Sorry Santana, I'm not interested enough to even bother although I've been a fan for MANY years. And Sony, well, you confirmed that for this consumer, you just ceased to exist. You installed software on my PC without telling me what it would do, and without informed consent. Your rootkit technology has proven to be very dangerous for consumers, seriously compromising PC security. I currently don't own anything made by Sony, and that is the way it will stay.
0	Rootkit: Because this disc installs a rootkit that slows down your PC and makes your PC easy to hijack by hackers I am not going to order it. Sony and Santana can keep their Copy protected CD!
0	Stuff Rootkill: I broke this piece of junk in half, it did damage to my PC. I dont care about losing the CD. It's the principle!! Release this like a normal CD and I will buy it or I will go to ITunes and download and have freedom with the music. That's after I find a way to get rid of the virus this thing infected my PC with. My computer has since been hacked. Sell me a virus and you can keep it, I will never buy garbage with this kind of software attached again (no matter who the artist)!!
0	All Than He Isn't - Santana Sells Out: I rated this one quite generously. That one star was awarded just to Santana's name because this music almost makes me feel cheated.Santana, in my opinion, is one of the greatest gutarists of all time. Sure, there are the technical masters such as Malmsteen and Vai, but no one has the same feel as Carlos Santana. It's just a shame that he would take all of his talent and throw it away on garbage like this.If you actually like this music, then have fun, jump off a bridge. But if you agree that Santana is better than this, than check out anything else, the earlier the better, and definately go live.Overall, this album makes me wannt to throw up. Santana replaces all the beautiful spanish sound and soulfull chord progressions with pop garbage. Don't buy it.
0	what is this carlos?: What can I say about this album of the great Carlos Santana? Sorry Carlos, but....I will say....ugh!!!!!!!! please.....Come back to play with his band!!
1	Required reading for anyone working with clients!: This is a great book for ALL levels of experience.If you're just starting your career as an account executive this wonderfully outlines many things you can do to instantly improve your client relations. And if you've been working with clients for a long time this will serve as an invaluable reference. You shouldn't just read it once, but over and over again!It's a quick read that can make a huge impact on your career and clients.
